,Car Brand,Model,Price,Model Year,Location,Fuel,Driven (Kms),Gear,Ownership,EMI (monthly)
1397,Maruti,CelerioVXI AMT,432000,2017,Delhi,Petrol,37220,Automatic,1,9610
1398,Hyundai,Creta1.6 SX PLUS AUTO PETROL,1165000,2018,Delhi,Petrol,69897,Automatic,1,25915
1399,Mahindra,,845000,2015,Delhi,Diesel,59834,,1,18797
1400,Maruti,SwiftVDI ABS,449299,2015,Delhi,Diesel,111801,Manual,1,9994
1401,Maruti,SwiftZXI AMT,765000,2021,Delhi,Petrol,6050,Automatic,1,17017
1402,Honda,Brio1.2 E MT I VTEC,352000,2014,Delhi,Petrol,15509,Manual,1,7830
1403,Honda,CitySV MT PETROL,950000,2020,Delhi,Petrol,16651,Manual,1,21132
1404,Maruti,Wagon R 1.0LXI,312000,2014,Delhi,Petrol,42242,Manual,1,6940
1405,Renault,,667000,2020,Delhi,Petrol,14410,,1,14837
1406,KIA,SONETHTX 1.0 IMT,1031000,2020,Delhi,Petrol,14647,Manual,1,22934
1407,KIA,,1375000,2019,Delhi,Petrol,39188,,1,30586
1408,Toyota,Fortuner3.0 AT 4X2,1331199,2013,Delhi,Diesel,197373,Automatic,1,29612
1409,Ford,Ecosport1.5  TITANIUM SPORTS(SUNROOF),1099999,2021,Delhi,Diesel,12934,Manual,1,24469
1410,Toyota,Fortuner3.0 MT 4X2,1160000,2013,Delhi,Diesel,147459,Manual,1,25804
1411,Maruti,CiazZDI+ SHVS,609899,2016,Delhi,Diesel,108403,Manual,1,13567
1412,Renault,,605000,2021,Delhi,Petrol,3070,,1,13458
1413,Maruti,RitzZXI ABS,240000,2012,Delhi,Petrol,52012,Manual,1,5339
1414,Ford,Endeavour3.2l 4X4 AT Titanium,2500000,2017,Delhi,Diesel,86572,Automatic,1,55611
1415,Renault,,505000,2021,Delhi,Petrol,3821,,1,11233
1416,Maruti,ErtigaZXI SMART HYBRID AT,1075000,2019,Delhi,Petrol,18250,Automatic,1,23913
1417,Maruti,Vitara BrezzaZXI,952000,2020,Delhi,Petrol,2580,Manual,1,21177
1418,Honda,Mobilio1.5 V I DTEC,335000,2015,Delhi,Diesel,71155,Manual,1,7452
1419,Maruti,Wagon R 1.0LXI,200000,2011,Delhi,Petrol,85138,Manual,1,4449
1420,Maruti,Wagon R 1.0VXI,425000,2018,Delhi,Petrol,15569,Manual,1,9454
1421,Volkswagen,Vento1.2 TSI HIGHLINE PLUS AT,952000,2019,Delhi,Petrol,19003,Manual,1,21177
1422,Ford,Ecosport1.5 TITANIUM TI VCT,799000,2018,Delhi,Petrol,25645,Manual,1,17773
1423,Hyundai,VernaSX PETROL AT,1100000,2020,Delhi,Petrol,9376,Automatic,2,24469
1424,Hyundai,i10MAGNA 1.2,194000,2010,Delhi,Petrol,39070,Manual,1,4315
1425,Hyundai,XcentS 1.1 CRDI,300000,2014,Delhi,Diesel,94768,Manual,1,6673
1426,Maruti,SwiftVDI,250000,2013,Delhi,Diesel,124685,Manual,1,5561
1427,Hyundai,,1925000,2020,Delhi,Diesel,12982,,1,42821
1428,Toyota,,500000,2015,Delhi,Petrol,47763,,1,11122
1429,Volkswagen,PoloCOMFORTLINE 1.0 PETROL,450000,2018,Delhi,Petrol,40281,Manual,1,10010
1430,Hyundai,,1200000,2020,Delhi,Diesel,11940,,1,26693
1431,Honda,Mobilio1.5 RS I DTEC,335000,2015,Delhi,Diesel,71155,Manual,1,7452
1432,Hyundai,Creta1.5 SX AT,1880000,2020,Delhi,Diesel,12850,Automatic,1,41820
1433,Tata,Safari Storme2.2 EX 4X2,460000,2012,Delhi,Diesel,104934,Manual,2,10232
1434,Hyundai,New ElantraBASE 1.6,475000,2013,Delhi,Diesel,59131,Manual,2,10566
1435,Maruti,SwiftVXI,398199,2015,Delhi,Petrol,41046,Manual,2,8858
1436,Maruti,AltoLXI,145699,2011,Delhi,Petrol,41402,Manual,1,3241
1437,Tata,ManzaAURA ABS SAFIRE BS IV,127599,2010,Delhi,Petrol,52322,Manual,1,2838
1438,Hyundai,i10MAGNA 1.2 KAPPA2,218699,2011,Delhi,Petrol,63791,Manual,2,4865
1439,Honda,CityS MT PETROL,380199,2011,Delhi,Petrol,35805,Manual,1,8457
1440,Maruti,AltoVXI,374899,2019,Delhi,Petrol,13299,Manual,1,8339
1441,Hyundai,i20ERA 1.4 CRDI,366399,2013,Delhi,Diesel,37840,Manual,1,8150
1442,Maruti,AltoLXI,171899,2010,Delhi,Petrol,14455,Manual,1,3824
1443,Hyundai,Elite i20MAGNA 1.4 CRDI,408199,2015,Delhi,Diesel,54038,Manual,2,9080
1444,Hyundai,Elite i20ASTA 1.2,502399,2015,Delhi,Petrol,32228,Manual,1,11176
1445,Hyundai,i10ASTA 1.2 AT KAPPA2 WITH SUNROOF,325000,2012,Delhi,Petrol + CNG,47650,Automatic,1,7229
1446,Renault,Kwid1.0 RXT Opt,295499,2017,Delhi,Petrol,61275,Manual,1,6573
1447,Honda,Jazz1.2 S AT,453299,2015,Delhi,Petrol,38528,Automatic,2,10083
1448,Maruti,SwiftVXI,250299,2012,Delhi,Petrol + CNG,65573,Manual,1,5568
1449,Ford,New Figo1.2 TREND,461199,2017,Delhi,Petrol,3397,Manual,1,10259
1450,Maruti,BalenoDELTA 1.2 K12,599199,2018,Delhi,Petrol,26412,Manual,1,13329
1451,Renault,,310699,2018,Delhi,Petrol,46944,,1,6911
1452,Honda,CityS MT PETROL,220299,2008,Delhi,Petrol,83312,Manual,2,4900
1453,Hyundai,Elite i20ASTA 1.2,601499,2017,Delhi,Petrol,31378,Manual,1,13380
1454,Maruti,Swift DzireVXI,289799,2010,Delhi,Petrol,43696,Manual,1,6446
1455,Hyundai,Elite i20SPORTZ 1.2,410599,2015,Delhi,Petrol,62812,Manual,2,9134
1456,Hyundai,i20ASTA 1.2 O WITH SUNROOF,202999,2009,Delhi,Petrol + CNG,73081,Manual,2,4516
1457,Renault,DusterRXL DIESEL 110,355699,2013,Delhi,Diesel,63766,Manual,1,7912
1458,Mahindra,XUV500W8 FWD,643399,2014,Delhi,Diesel,59898,Manual,1,14312
1459,Maruti,SwiftVXI,362899,2013,Delhi,Petrol,74672,Manual,1,8072
1460,Hyundai,Creta1.6 VTVT SX AUTO,1317799,2019,Delhi,Petrol,25139,Automatic,1,29314
1461,Maruti,SwiftVXI,204499,2009,Delhi,Petrol,96354,Manual,2,4549
1462,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,225000,2011,Delhi,Petrol,89747,Manual,1,5005
1463,Maruti,Swift DzireVXI 1.2 BS IV,325000,2013,Delhi,Petrol,69553,Manual,3,7229
1464,Maruti,SwiftLXI OPT,425000,2017,Delhi,Petrol,53388,Manual,1,9454
1465,Hyundai,Creta1.6 SX (O) CRDI,912399,2015,Delhi,Diesel,24325,Manual,1,20296
1466,Toyota,Etios LivaGD,309299,2013,Delhi,Diesel,83278,Manual,2,6880
1467,Hyundai,i10ERA 1.1 IRDE,165999,2009,Delhi,Petrol,104807,Manual,1,3693
1468,Maruti,SwiftVDI,302699,2013,Delhi,Diesel,167435,Manual,1,6733
1469,Mitsubishi,Pajero Sport2.5 MT 4X4,611499,2012,Delhi,Diesel,140976,Automatic,1,13602
1470,Renault,Duster85 PS RXL,325000,2014,Delhi,Diesel,128979,Manual,3,7229
1471,Honda,Accord2.4 MT,300000,2010,Delhi,Petrol,64618,Manual,2,6673
1472,Toyota,Fortuner3.0 MT 4X2,1248499,2013,Delhi,Diesel,117460,Manual,2,27772
1473,Maruti,RitzLDI,219599,2012,Delhi,Diesel,136551,Manual,1,4885
1474,Toyota,CamryHYBRID AT,1454299,2015,Delhi,Petrol,151788,Automatic,1,32350
1475,Maruti,Alto K10VXI,212799,2011,Delhi,Petrol,20354,Manual,1,4734
1476,Maruti,Wagon R 1.0VXI,222699,2011,Delhi,Petrol,12501,Manual,1,4954
1477,Renault,TRIBERRXZ AT,646799,2020,Delhi,Petrol,6460,Automatic,1,14388
1478,Hyundai,Grand i10MAGNA 1.2 VTVT,378699,2014,Delhi,Petrol,16795,Manual,1,8424
1479,Hyundai,Santro XingGL PLUS,235099,2014,Delhi,Petrol,33437,Manual,1,5230
1480,Renault,TRIBER1.0 RXL PETROL,481399,2019,Delhi,Petrol,7704,Manual,1,10708
1481,Tata,NanoEMAX XM CNG,80000,2014,Delhi,Petrol + CNG,17314,Manual,1,1780
1482,Hyundai,,794699,2021,Delhi,Petrol,2589,,1,17678
1483,Maruti,BalenoDELTA 1.2 K12,511799,2017,Delhi,Petrol,12117,Manual,2,11385
1484,Maruti,Alto 800LXI,255299,2017,Delhi,Petrol,15581,Manual,1,5679
1485,Datsun,Redi GoT (O),246399,2017,Delhi,Petrol,20467,Manual,2,5481
1486,Maruti,SwiftVXI,357999,2014,Delhi,Petrol,34710,Manual,2,7963
1487,Chevrolet,Sail1.2 BASE,181599,2013,Delhi,Petrol,23388,Manual,1,4040
1488,Maruti,BalenoDELTA 1.2 K12,580599,2018,Delhi,Petrol,6905,Manual,1,12915
1489,Renault,KwidRXT,262799,2015,Delhi,Petrol,14506,Manual,1,5846
1490,Maruti,,442699,2015,Delhi,Diesel,26090,,1,9848
1491,Hyundai,i10MAGNA 1.1 IRDE2,165000,2011,Delhi,Petrol,30335,Manual,3,3670
1492,Maruti,BalenoSIGMA 1.2 K12,556599,2020,Delhi,Petrol,4151,Manual,1,12381
1493,Honda,Amaze1.2 VXMT I VTEC,453399,2015,Delhi,Petrol,27407,Manual,1,10086
1494,Maruti,Alto 800LXI,307199,2018,Delhi,Petrol,6523,Manual,1,6833
1495,Maruti,Alto 800LXI,278799,2015,Delhi,Petrol,17637,Manual,1,6202
1496,Mahindra,Kuv100K6+ 6 STR,314699,2016,Delhi,Petrol,28993,Manual,1,7000
1497,Hyundai,i10MAGNA 1.1 IRDE2,262999,2013,Delhi,Petrol,18480,Manual,1,5850
1498,Maruti,Alto 800LXI,306799,2018,Delhi,Petrol,8490,Manual,1,6825
1499,Renault,KwidRXT Opt,289299,2015,Delhi,Petrol,20231,Manual,1,6435
1500,Maruti,Zen EstiloLXI,186999,2012,Delhi,Petrol,32724,Manual,2,4160
1501,Chevrolet,BeatLS PETROL,196099,2011,Delhi,Petrol,33519,Manual,1,4362
1502,Maruti,Alto 800LXI,305099,2018,Delhi,Petrol + CNG,17109,Manual,1,6787
1503,Renault,,376399,2017,Delhi,Petrol,11721,,1,8373
1504,Maruti,Wagon R 1.0VXI,358000,2016,Delhi,Petrol,10407,Manual,1,7964
1505,Hyundai,i20MAGNA O 1.2,317399,2013,Delhi,Petrol,34734,Manual,2,7060
1506,Maruti,CelerioVXI,421599,2018,Delhi,Petrol,6644,Manual,1,9378
1507,Ford,Ecosport1.5 AMBIENTE TDCI,406599,2013,Delhi,Diesel,37263,Manual,1,9045
1508,Maruti,Eeco5 STR CNG WITH AC PLUSHTR,342799,2017,Delhi,Petrol + CNG,20244,Manual,1,7625
1509,Maruti,Swift DzireVXI 1.2 BS IV,469699,2015,Delhi,Petrol + CNG,18595,Manual,1,10448
1510,Renault,KwidRXL,314199,2018,Delhi,Petrol,8220,Manual,1,6989
1511,Toyota,GlanzaV CVT,671199,2019,Delhi,Petrol,4855,Automatic,2,14930
1512,Maruti,Alto 800LXI,199099,2012,Delhi,Petrol,25610,Manual,2,4429
1513,Hyundai,i20MAGNA O 1.2,259199,2011,Delhi,Petrol,54534,Manual,1,5766
1514,Maruti,SwiftLXI OPT,406799,2016,Delhi,Petrol,14931,Manual,1,9049
1515,Maruti,BalenoDELTA 1.2 K12,662799,2020,Delhi,Petrol,1019,Manual,1,14744
1516,Tata,NanoTWIST XTA,194999,2016,Delhi,Petrol,20039,Automatic,1,4338
1517,Maruti,Alto K10LXI,179000,2011,Delhi,Petrol,48177,Manual,1,3982
1518,Hyundai,i20MAGNA O 1.2,258999,2011,Delhi,Petrol,44007,Manual,1,5761
1519,Hyundai,i10ERA 1.1 IRDE,175000,2011,Delhi,Petrol,48790,Manual,2,3893
1520,Hyundai,Grand i10SPORTS 1.2 VTVT,405999,2015,Delhi,Petrol,26307,Manual,1,9031
1521,Hyundai,Grand i10Sportz(O) 1.2 MT,464199,2017,Delhi,Petrol,26243,Manual,1,10326
1522,Maruti,SwiftVXI,398399,2015,Delhi,Petrol,35725,Manual,1,8862
1523,Ford,Figo1.2 EXI DURATEC,228899,2011,Delhi,Petrol,22423,Manual,1,5092
1524,Maruti,Alto 800LXI,237499,2014,Delhi,Petrol,16877,Manual,1,5283
1525,Hyundai,Grand i10SPORTS 1.2 VTVT,376999,2014,Delhi,Petrol,22836,Manual,1,8386
1526,Renault,KwidRXT,311099,2017,Delhi,Petrol,10155,Manual,1,6920
1527,Maruti,BalenoDELTA 1.2 K12,488199,2016,Delhi,Petrol,21653,Manual,2,10860
1528,Hyundai,Grand i10Magna 1.2 AT  VTVT,508199,2017,Delhi,Petrol,13644,Automatic,1,11305
1529,Maruti,SwiftLXI,511799,2020,Delhi,Petrol,17054,Manual,1,11385
1530,Ford,Figo1.4 EXI DURATORQ,172399,2012,Delhi,Diesel,64794,Manual,1,3835
1531,Tata,NanoLX,66000,2013,Delhi,Petrol,51392,Manual,1,1468
1532,Hyundai,Santro XingGL,215499,2011,Delhi,Petrol,17221,Manual,1,4794
1533,Maruti,Alto K10VXI AMT,295999,2015,Delhi,Petrol,26183,Automatic,1,6584
1534,Maruti,Alto K10VXI AMT,350699,2016,Delhi,Petrol,15471,Manual,1,7801
1535,Hyundai,Grand i10SPORTS 1.2 VTVT,436699,2017,Delhi,Petrol,24487,Manual,1,9714
1536,Renault,Kwid1.0 RXT,272499,2016,Delhi,Petrol,32166,Manual,1,6062
1537,Maruti,Alto K10VXI,350799,2018,Delhi,Petrol,5198,Manual,1,7803
1538,Hyundai,Grand i10MAGNA 1.2 VTVT,351499,2016,Delhi,Petrol,34013,Manual,2,7819
1539,Maruti,S PRESSOVXI PLUS,418699,2020,Delhi,Petrol,14653,Manual,1,9314
1540,Renault,KwidRXL,280000,2017,Delhi,Petrol,11146,Manual,1,6228
1541,Hyundai,i10ERA 1.1 IRDE,200000,2012,Delhi,Petrol,44922,Manual,1,4449
1542,Maruti,SwiftVDI ABS,460299,2017,Delhi,Diesel,16646,Manual,1,10239
1543,Maruti,BalenoSIGMA 1.2 K12,554899,2019,Delhi,Petrol,9189,Manual,1,12343
1544,Maruti,SwiftLXI,296099,2012,Delhi,Petrol,40551,Manual,1,6587
1545,Hyundai,i10MAGNA 1.2 KAPPA2,200499,2011,Delhi,Petrol,48637,Manual,1,4460
1546,Renault,Kwid1.0 RXL,246099,2017,Delhi,Petrol,29082,Manual,1,5474
1547,Chevrolet,BeatLT PETROL,136000,2011,Delhi,Petrol,46005,Manual,1,3025
1548,Maruti,SwiftLXI,478499,2018,Delhi,Petrol,22228,Manual,1,10644
1549,Renault,KwidRXL,331099,2019,Delhi,Petrol,4344,Manual,1,7365
1550,Volkswagen,AmeoCOMFORTLINE 1.2,450599,2017,Delhi,Petrol,16538,Manual,1,10023
1551,Hyundai,i10ERA 1.1 IRDE,188799,2011,Delhi,Petrol,55623,Manual,1,4200
1552,Hyundai,EonMAGNA PLUS,265000,2015,Delhi,Petrol,20494,Manual,1,5895
1553,Volkswagen,PoloTRENDLINE 1.2L PETROL,237000,2011,Delhi,Petrol,25500,Manual,1,5272
1554,Maruti,A StarVXI,190699,2010,Delhi,Petrol + CNG,34181,Manual,1,4242
1555,Maruti,New  Wagon-RVXI 1.0,508899,2020,Delhi,Petrol,3865,Manual,1,11320
1556,Maruti,Wagon R 1.0VXI AMT,388599,2018,Delhi,Petrol,25823,Automatic,2,8644
1557,Maruti,Wagon R 1.0VXI,370999,2017,Delhi,Petrol,20685,Manual,2,8253
1558,Hyundai,i20SPORTZ 1.2 VTVT,367299,2013,Delhi,Petrol,39106,Manual,1,8170
1559,Maruti,Swift DzireVXI,234199,2010,Delhi,Petrol,51329,Manual,1,5210
1560,Renault,Kwid1.0 RXT Opt,409399,2019,Delhi,Petrol,18779,Manual,1,9107
1561,Maruti,Wagon R 1.0LXI,156699,2010,Delhi,Petrol + CNG,53232,Manual,4,3486
1562,Maruti,Eeco5 STR WITH AC PLUSHTR,322999,2017,Delhi,Petrol,21722,Manual,1,7185
1563,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,415399,2016,Delhi,Petrol,26951,Manual,1,9240
1564,Datsun,Redi GoT,256999,2018,Delhi,Petrol,15468,Manual,1,5717
1565,Maruti,New  Wagon-RLXI 1.0 L,502399,2020,Delhi,Petrol,1694,Manual,1,11176
1566,Tata,TiagoXZ 1.2 REVOTRON,488899,2019,Delhi,Petrol,16558,Manual,1,10875
1567,Maruti,BalenoDELTA 1.2 K12,581499,2018,Delhi,Petrol,16840,Manual,1,12935
1568,Maruti,Wagon R 1.0LXI CNG,317699,2016,Delhi,Petrol + CNG,6411,Manual,1,7067
1569,Maruti,Alto 800VXI,219399,2014,Delhi,Petrol,38526,Manual,2,4880
1570,Honda,Jazz1.2 S MT,524799,2016,Delhi,Petrol,30737,Manual,1,11674
1571,Maruti,,222399,2010,Delhi,Petrol,51871,,1,4947
1572,Maruti,Wagon R 1.0LXI,197699,2011,Delhi,Petrol,59276,Manual,2,4398
1573,Maruti,SwiftLXI,359499,2013,Delhi,Petrol,26908,Manual,1,7997
1574,Maruti,A StarVXI ABS AT,250499,2013,Delhi,Petrol,15346,Automatic,2,5572
1575,Maruti,SwiftVXI,609699,2019,Delhi,Petrol,14959,Manual,1,13562
1576,Maruti,Wagon R 1.0VXI AMT,414699,2017,Delhi,Petrol,12808,Automatic,2,9225
1577,Hyundai,Elite i20SPORTZ (O) 1.2,555799,2015,Delhi,Petrol,12546,Manual,1,12363
1578,Maruti,SwiftVXI,455899,2016,Delhi,Petrol,16428,Manual,1,10141
1579,Volkswagen,PoloHIGHLINE1.2L DIESEL,373499,2014,Delhi,Diesel,47571,Manual,1,8308
1580,Maruti,SwiftVXI,440000,2015,Delhi,Petrol,20517,Manual,1,9788
1581,Maruti,Alto K10LXI,163000,2012,Delhi,Petrol,44508,Manual,1,3626
1582,Honda,Amaze1.2 SMT I VTEC,414699,2015,Delhi,Petrol,32655,Manual,1,9225
1583,Maruti,Swift DzireVXI 1.2 BS IV,382199,2016,Delhi,Petrol,28716,Manual,1,8502
1584,Renault,Kwid1.0 RXL,262999,2017,Delhi,Petrol,32036,Manual,1,5850
1585,Renault,Duster85 PS RXL,482000,2015,Delhi,Diesel,23073,Manual,1,10722
1586,Hyundai,i10SPORTZ 1.2 KAPPA2,245000,2011,Delhi,Petrol,39519,Manual,1,5450
1587,Maruti,Wagon R 1.0VXI,330699,2014,Delhi,Petrol,28512,Manual,1,7356
1588,Maruti,Wagon R 1.0LXI,177699,2010,Delhi,Petrol,578889,Manual,1,3953
1589,Maruti,SwiftLXI OPT,386899,2015,Delhi,Petrol,34854,Manual,1,8606
1590,Maruti,Swift DzireLXI OPT,369799,2015,Delhi,Petrol,22957,Manual,2,8226
1591,Maruti,Wagon R 1.0LXI,313899,2013,Delhi,Petrol,20026,Manual,1,6983
1592,Honda,CityV MT PETROL,375299,2013,Delhi,Petrol,40028,Manual,2,8348
1593,Maruti,RitzVXI BS IV,221999,2011,Delhi,Petrol,36916,Manual,1,4938
1594,Hyundai,VernaFLUIDIC 1.6 EX VTVT,357999,2012,Delhi,Petrol,51095,Manual,3,7963
1595,Hyundai,XCENT PRIMET+ CNG,672250,2019,Delhi,Petrol + CNG,199,Manual,1,14954
1596,Maruti,Wagon RLXI MINOR,148199,2009,Delhi,Petrol,36035,Manual,1,3297
1597,Maruti,BalenoZETA DDIS 190,476799,2015,Delhi,Diesel,30804,Manual,1,10606
1598,Chevrolet,SparkLS 1.0,105000,2011,Delhi,Petrol,34170,Manual,1,2336
1599,Renault,KwidCLIMBER 1.0,296299,2018,Delhi,Petrol,17685,Manual,2,6591
1600,Honda,,488299,2016,Delhi,Petrol,31190,,1,10862
1601,Maruti,SwiftLXI,544399,2020,Delhi,Petrol,6623,Manual,1,12110
1602,Renault,Duster85 PS RXL,390599,2013,Delhi,Diesel,26631,Manual,2,8689
1603,Maruti,SwiftVDI,290199,2013,Delhi,Diesel,39124,Manual,1,6455
1604,KIA,SONETGTX PLUS DCT 1.0,1210299,2020,Delhi,Petrol,3421,Automatic,1,26922
1605,Tata,TIGORXZ 1.2 REVOTRON OPT,490999,2017,Delhi,Petrol,13855,Manual,1,10922
1606,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,434599,2017,Delhi,Petrol,15673,Manual,1,9667
1607,Ford,Figo Aspire1.2 TITANIUM PETROL,582999,2018,Delhi,Petrol,5915,Manual,1,12968
1608,Maruti,Swift DzireVXI 1.2 BS IV,405899,2013,Delhi,Petrol,26982,Manual,1,9029
1609,Maruti,SwiftLXI,335000,2013,Delhi,Petrol,38921,Manual,1,7452
1610,Honda,CityS MT PETROL,367499,2010,Delhi,Petrol,35578,Manual,1,8175
1611,Maruti,Zen EstiloVXI,195999,2009,Delhi,Petrol,37434,Manual,1,4360
1612,Honda,Brio1.2 E MT I VTEC,288099,2012,Delhi,Petrol,27417,Manual,1,6409
1613,Hyundai,Elite i20SPORTZ 1.2,568999,2017,Delhi,Petrol,18599,Manual,1,12657
1614,Maruti,Alto 800LXI,271999,2017,Delhi,Petrol,26772,Manual,1,6050
1615,Hyundai,i10MAGNA 1.2 KAPPA2,217499,2011,Delhi,Petrol,61728,Manual,1,4838
1616,Ford,Figo Aspire1.5 TITANIUM AT PETROL,401799,2015,Delhi,Petrol,34630,Automatic,2,8938
1617,Hyundai,i10MAGNA 1.1 IRDE2,217000,2011,Delhi,Petrol,47724,Manual,1,4827
1618,Honda,CityV AT,405899,2011,Delhi,Petrol,50609,Automatic,1,9029
1619,Maruti,S PRESSOVXI,446599,2020,Delhi,Petrol,5894,Manual,1,9934
1620,Maruti,SwiftVXI,424299,2015,Delhi,Petrol,36220,Manual,1,9438
1621,Hyundai,VernaFLUIDIC 1.6 EX VTVT,419000,2013,Delhi,Petrol,52981,Manual,2,9320
1622,Maruti,,190199,2014,Delhi,Petrol,23,,1,4231
1623,Maruti,BalenoZETA 1.2 K12,660099,2020,Delhi,Petrol,12519,Manual,1,14684
1624,Maruti,Alto 800LXI,268599,2017,Delhi,Petrol,23227,Manual,1,5975
1625,Hyundai,i20SPORTZ 1.2 VTVT,360399,2014,Delhi,Petrol,51945,Manual,1,8017
1626,Hyundai,Grand i10MAGNA 1.2 VTVT,352099,2016,Delhi,Petrol,41357,Manual,1,7832
1627,MG,HECTORSHARP HYBIRD PETROL MT,1737599,2020,Delhi,Petrol,3094,Manual,1,38652
1628,Hyundai,Elite i20ERA 1.2,512099,2018,Delhi,Petrol,16303,Manual,1,11391
1629,Tata,TiagoXT 1.05 REVOTORQ,335599,2016,Delhi,Diesel,47877,Manual,1,7465
1630,Maruti,RitzZXI,241799,2010,Delhi,Petrol,41832,Manual,1,5379
1631,Hyundai,Grand i10MAGNA 1.2 KAPPA VTVT,467799,2018,Delhi,Petrol,13899,Manual,1,10406
1632,Maruti,Alto 800LXI,253599,2016,Delhi,Petrol,36928,Manual,1,5641
1633,Renault,KwidRXT,235299,2016,Delhi,Petrol,40124,Manual,3,5234
1634,Maruti,Wagon R 1.0VXI,325000,2016,Delhi,Petrol,27654,Manual,1,7229
1635,Maruti,Swift DzireVXI,246499,2010,Delhi,Petrol,44518,Manual,1,5483
1636,Hyundai,Grand i10ASTA 1.2 VTVT,443299,2016,Delhi,Petrol,35756,Manual,1,9861
1637,Ford,Figo1.2 EXI DURATEC,179000,2012,Delhi,Petrol,43132,Manual,1,3982
1638,Maruti,Wagon R 1.0VXI,362299,2017,Delhi,Petrol,38574,Manual,1,8059
1639,Maruti,SwiftLXI,307299,2013,Delhi,Petrol,43265,Manual,3,6836
1640,Maruti,Alto K10VXI,158599,2011,Delhi,Petrol,63663,Manual,1,3528
1641,Maruti,SwiftVXI,310399,2013,Delhi,Petrol,45589,Manual,1,6905
1642,Hyundai,i10MAGNA 1.1 IRDE2,273299,2013,Delhi,Petrol,45366,Manual,1,6079
1643,Hyundai,Grand i10MAGNA 1.2 VTVT,488299,2018,Delhi,Petrol,16558,Manual,1,10862
1644,Tata,TiagoXE 1.2 REVOTRON,424299,2018,Delhi,Petrol,2089,Manual,1,9438
1645,Maruti,Alto 800LXI,233499,2013,Delhi,Petrol,8967,Manual,1,5194
1646,Hyundai,NEW SANTRO1.1 SPORTS AMT,500199,2019,Delhi,Petrol,1571,Manual,1,11127
1647,Honda,Jazz1.2 SV PETROL,444399,2015,Delhi,Petrol,47022,Manual,1,9885
1648,Maruti,Wagon RLXI,152599,2010,Delhi,Petrol,56915,Manual,1,3394
1649,Maruti,BalenoSIGMA 1.2 K12,421699,2016,Delhi,Petrol,44435,Manual,1,9380
1650,Maruti,IGNISZETA 1.2 K12,458799,2017,Delhi,Petrol,42049,Manual,1,10206
1651,Hyundai,i10SPORTZ 1.2 AT KAPPA2,218399,2011,Delhi,Petrol,64281,Automatic,1,4858
1652,Honda,Amaze1.2 SMT I VTEC,594799,2019,Delhi,Petrol,25334,Manual,1,13231
1653,Hyundai,i10MAGNA 1.1 IRDE2,135000,2010,Delhi,Petrol,61347,Manual,2,3003
1654,Renault,KwidRXT,231099,2016,Delhi,Petrol,46028,Manual,2,5141
1655,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,360799,2015,Delhi,Petrol,54595,Manual,2,8026
1656,Tata,TiagoXT 1.2 REVOTRON,388199,2018,Delhi,Petrol,34854,Manual,1,8635
1657,Hyundai,Elite i20MAGNA 1.4 CRDI,486799,2015,Delhi,Diesel,47644,Manual,1,10829
1658,Hyundai,VernaFLUIDIC 1.6 VTVT S,455199,2015,Delhi,Petrol,54173,Manual,4,10126
1659,Maruti,RitzVDI,225099,2012,Delhi,Diesel,41213,Manual,1,5007
1660,Maruti,SwiftVXI,403399,2015,Delhi,Petrol,48615,Manual,1,8973
1661,Volkswagen,PoloCOMFORTLINE 1.2L PETROL,313199,2011,Delhi,Petrol,56387,Manual,2,6967
1662,Hyundai,i20SPORTZ 1.2 VTVT,318699,2013,Delhi,Petrol,56067,Manual,1,7089
1663,Renault,Kwid1.0 RXL,282799,2017,Delhi,Petrol,39532,Manual,1,6291
1664,Hyundai,VernaFLUIDIC 1.6 EX VTVT,393299,2013,Delhi,Petrol,48097,Manual,1,8749
1665,Renault,KwidRXL,236099,2017,Delhi,Petrol + CNG,30629,Manual,1,5252
1666,Mahindra,Kuv100K4+ D 5 STR,251599,2016,Delhi,Diesel,45147,Manual,1,5597
1667,Hyundai,Santro XingGL PLUS,218500,2015,Delhi,Petrol,40348,Manual,2,4860
1668,Maruti,Wagon R StingrayVXI,382299,2016,Delhi,Petrol,34527,Manual,1,8504
1669,Hyundai,i10SPORTZ 1.2 AT KAPPA2,312299,2013,Delhi,Petrol,33958,Automatic,2,6947
1670,Maruti,BalenoSIGMA 1.2 K12,560699,2020,Delhi,Petrol,5645,Manual,1,12472
1671,Hyundai,i20SPORTZ 1.2 VTVT,341999,2014,Delhi,Petrol + CNG,45890,Manual,3,7608
1672,Ford,Ecosport1.5AMBIENTE TI VCT,582299,2017,Delhi,Petrol,22113,Manual,1,12953
1673,Honda,CityS MT PETROL,348099,2010,Delhi,Petrol,62808,Manual,1,7743
1674,Honda,CityZX CVT,1289199,2020,Delhi,Petrol,9366,Automatic,1,28678
1675,Hyundai,Elite i20Magna Executive 1.2,533299,2017,Delhi,Petrol,25595,Manual,1,11863
1676,Maruti,IGNISZETA 1.2 K12,513099,2019,Delhi,Petrol,19458,Manual,1,11414
1677,Mahindra,XUV 3OOW4 PETROL,744199,2020,Delhi,Petrol,6037,Manual,1,16554
